repeat,outer_fold,feature_set,model,n_train,n_test,roc_auc,average_precision,brier,balanced_accuracy,best_params,subject_ids_test
8,1,D_diff_only,xgboost,88,23,0.4705882352941176,0.710746089338331,0.2293720841407776,0.4950980392156862,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,D_diff_only,xgboost,89,22,0.5833333333333334,0.846526235095314,0.2439202815294265,0.53125,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,D_diff_only,xgboost,89,22,0.4705882352941176,0.799598344754054,0.288268119096756,0.4529411764705883,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,D_diff_only,xgboost,89,22,0.7529411764705882,0.9245125155000408,0.189262107014656,0.611764705882353,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,D_diff_only,xgboost,89,22,0.6470588235294117,0.891142215400092,0.2274845987558365,0.5529411764705883,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
8,1,E_ratio_only,lr_en,88,23,0.5588235294117647,0.8359739044032711,0.2598901787123683,0.4852941176470588,"{""model__C"": 10.0, ""model__l1_ratio"": 0.5}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,E_ratio_only,lr_en,89,22,0.5,0.7272727272727273,0.2536594869292392,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,E_ratio_only,lr_en,89,22,0.4235294117647059,0.8088481266704723,0.3296626341179947,0.3352941176470588,"{""model__C"": 10.0, ""model__l1_ratio"": 0.1}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,E_ratio_only,lr_en,89,22,0.5,0.7727272727272727,0.2470647253418571,0.5,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,E_ratio_only,lr_en,89,22,0.5058823529411764,0.8361468839341722,0.2620915920242713,0.4058823529411764,"{""model__C"": 1.0, ""model__l1_ratio"": 0.9}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
8,1,E_ratio_only,random_forest,88,23,0.7254901960784315,0.9016200469957804,0.1866224644898602,0.6617647058823529,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,E_ratio_only,random_forest,89,22,0.7291666666666666,0.888135722099538,0.1801599035924359,0.8229166666666667,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,E_ratio_only,random_forest,89,22,0.5352941176470587,0.8253549941630437,0.220028409090909,0.5117647058823529,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,E_ratio_only,random_forest,89,22,0.8705882352941176,0.96578210231461,0.1344121829181308,0.611764705882353,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,E_ratio_only,random_forest,89,22,0.7764705882352941,0.9234328915989816,0.2087786610378266,0.6647058823529413,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
8,1,E_ratio_only,xgboost,88,23,0.6274509803921569,0.8530950425884232,0.2180525064468383,0.6029411764705883,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,E_ratio_only,xgboost,89,22,0.6979166666666667,0.8778431637806638,0.2235637605190277,0.7083333333333333,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,E_ratio_only,xgboost,89,22,0.4941176470588235,0.8114672188634126,0.2601670622825622,0.4941176470588235,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,E_ratio_only,xgboost,89,22,0.8823529411764706,0.9697450511305,0.1475462764501571,0.8411764705882353,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,E_ratio_only,xgboost,89,22,0.6235294117647059,0.8909507831653161,0.2687358856201172,0.4941176470588235,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
8,1,F_combined_acde,lr_en,88,23,0.7254901960784313,0.8732728968455613,0.2252387949168398,0.7107843137254902,"{""model__C"": 0.1, ""model__l1_ratio"": 0.9}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,F_combined_acde,lr_en,89,22,0.7083333333333335,0.8751216310886396,0.2176547458038597,0.5625,"{""model__C"": 0.1, ""model__l1_ratio"": 0.1}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,F_combined_acde,lr_en,89,22,0.5058823529411764,0.841725498645914,0.3374307686246991,0.4235294117647059,"{""model__C"": 1.0, ""model__l1_ratio"": 0.1}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,F_combined_acde,lr_en,89,22,0.7176470588235293,0.8937283390843763,0.1884600049406126,0.611764705882353,"{""model__C"": 0.1, ""model__l1_ratio"": 0.9}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,F_combined_acde,lr_en,89,22,0.6470588235294118,0.8893428949589031,0.2494893950561501,0.6058823529411765,"{""model__C"": 0.1, ""model__l1_ratio"": 0.9}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
8,1,F_combined_acde,random_forest,88,23,0.6862745098039216,0.8780621893047958,0.1962382051047648,0.6617647058823529,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,F_combined_acde,random_forest,89,22,0.75,0.9129908286158286,0.1704280994205998,0.8229166666666667,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 200}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,F_combined_acde,random_forest,89,22,0.5470588235294118,0.8059200365792972,0.2106625,0.5117647058823529,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,F_combined_acde,random_forest,89,22,0.8235294117647058,0.9472127065552672,0.138924645791727,0.5411764705882353,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,F_combined_acde,random_forest,89,22,0.7647058823529411,0.9214388638537244,0.2058141578978458,0.6941176470588235,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
8,1,F_combined_acde,xgboost,88,23,0.696078431372549,0.8720006553794849,0.2376752346754074,0.5441176470588236,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,F_combined_acde,xgboost,89,22,0.6145833333333334,0.8048760981665394,0.2582283318042755,0.5416666666666666,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,F_combined_acde,xgboost,89,22,0.4588235294117647,0.7588614242957714,0.2673908770084381,0.4235294117647059,"{""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,F_combined_acde,xgboost,89,22,0.6588235294117646,0.8449155419743654,0.18426114320755,0.5411764705882353,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,F_combined_acde,xgboost,89,22,0.6117647058823529,0.8612742649507356,0.2619042694568634,0.5941176470588235,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
8,1,G_mean_ai,lr_en,88,23,0.7156862745098039,0.8830643309017012,0.2359244109435044,0.7401960784313726,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,G_mean_ai,lr_en,89,22,0.8125,0.9408992763772176,0.1975804137259157,0.84375,"{""model__C"": 0.1, ""model__l1_ratio"": 0.5}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,G_mean_ai,lr_en,89,22,0.6588235294117647,0.8856978987442473,0.2431668914209589,0.5647058823529412,"{""model__C"": 0.01, ""model__l1_ratio"": 0.1}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,G_mean_ai,lr_en,89,22,0.776470588235294,0.9245579583814878,0.1782455971174916,0.7117647058823529,"{""model__C"": 0.1, ""model__l1_ratio"": 0.5}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,G_mean_ai,lr_en,89,22,0.6470588235294118,0.8969776826200975,0.2436263806106828,0.6647058823529413,"{""model__C"": 0.1, ""model__l1_ratio"": 0.9}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
8,1,G_mean_ai,random_forest,88,23,0.8039215686274509,0.9356185867795777,0.157942942091603,0.7156862745098038,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,G_mean_ai,random_forest,89,22,0.8229166666666667,0.9407686063936064,0.1624350739458731,0.7916666666666667,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 200}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,G_mean_ai,random_forest,89,22,0.6470588235294117,0.8803011101385715,0.1954455242971873,0.4823529411764705,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,G_mean_ai,random_forest,89,22,0.7764705882352941,0.9334935825420256,0.1420400775026779,0.6411764705882352,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,G_mean_ai,random_forest,89,22,0.7647058823529411,0.9241553803245663,0.2016120918566525,0.6941176470588235,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
8,1,G_mean_ai,xgboost,88,23,0.7352941176470588,0.9190553669420274,0.1875188797712326,0.7156862745098038,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0006;sub-0017;sub-0025;sub-0026;sub-0029;sub-0035;sub-0036;sub-0040;sub-0061;sub-0064;sub-0067;sub-0068;sub-0076;sub-0084;sub-0086;sub-0087;sub-0089;sub-0095;sub-0096;sub-0097;sub-0099;sub-0104;sub-0111
8,2,G_mean_ai,xgboost,89,22,0.7604166666666667,0.9236762946805516,0.1805706322193145,0.59375,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0007;sub-0014;sub-0016;sub-0019;sub-0020;sub-0022;sub-0024;sub-0027;sub-0031;sub-0033;sub-0038;sub-0047;sub-0053;sub-0055;sub-0056;sub-0059;sub-0069;sub-0078;sub-0090;sub-0094;sub-0103;sub-0108
8,3,G_mean_ai,xgboost,89,22,0.6588235294117646,0.8856407147861346,0.2150612026453018,0.5823529411764705,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0008;sub-0009;sub-0012;sub-0013;sub-0015;sub-0021;sub-0043;sub-0048;sub-0049;sub-0054;sub-0062;sub-0066;sub-0071;sub-0072;sub-0073;sub-0074;sub-0075;sub-0080;sub-0088;sub-0102;sub-0105;sub-0106
8,4,G_mean_ai,xgboost,89,22,0.8,0.9440809190809192,0.1553487628698349,0.611764705882353,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",sub-0010;sub-0011;sub-0028;sub-0030;sub-0032;sub-0034;sub-0042;sub-0044;sub-0050;sub-0052;sub-0058;sub-0060;sub-0081;sub-0082;sub-0091;sub-0093;sub-0098;sub-0100;sub-0101;sub-0109;sub-0110;sub-0114
8,5,G_mean_ai,xgboost,89,22,0.7176470588235294,0.9164748220475776,0.2446212321519851,0.5647058823529412,"{""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",sub-0001;sub-0002;sub-0003;sub-0004;sub-0005;sub-0018;sub-0023;sub-0037;sub-0039;sub-0041;sub-0045;sub-0046;sub-0051;sub-0070;sub-0077;sub-0079;sub-0085;sub-0092;sub-0107;sub-0112;sub-0113;sub-0115
9,1,A_raw_lr,lr_en,88,23,0.7352941176470589,0.9126995867017088,0.2151166484762443,0.7107843137254902,"{""model__C"": 0.1, ""model__l1_ratio"": 0.5}",sub-0023;sub-0028;sub-0030;sub-0042;sub-0043;sub-0048;sub-0050;sub-0051;sub-0054;sub-0056;sub-0058;sub-0064;sub-0066;sub-0072;sub-0079;sub-0080;sub-0091;sub-0092;sub-0100;sub-0102;sub-0104;sub-0113;sub-0115
9,2,A_raw_lr,lr_en,89,22,0.3958333333333333,0.7299080582193005,0.3245240414531549,0.4375,"{""model__C"": 0.1, ""model__l1_ratio"": 0.5}",sub-0002;sub-0003;sub-0004;sub-0010;sub-0011;sub-0018;sub-0026;sub-0029;sub-0044;sub-0046;sub-0053;sub-0062;sub-0067;sub-0074;sub-0075;sub-0078;sub-0094;sub-0095;sub-0096;sub-0109;sub-0111;sub-0114
9,3,A_raw_lr,lr_en,89,22,0.8117647058823529,0.9493154086852869,0.2136517447028013,0.6823529411764706,"{""model__C"": 0.1, ""model__l1_ratio"": 0.9}",sub-0006;sub-0012;sub-0016;sub-0020;sub-0021;sub-0027;sub-0031;sub-0036;sub-0038;sub-0045;sub-0047;sub-0052;sub-0055;sub-0059;sub-0061;sub-0069;sub-0076;sub-0085;sub-0087;sub-0090;sub-0093;sub-0110
9,4,A_raw_lr,lr_en,89,22,0.8352941176470587,0.9502769625606996,0.2266933389431789,0.7352941176470589,"{""model__C"": 0.1, ""model__l1_ratio"": 0.9}",sub-0001;sub-0017;sub-0022;sub-0024;sub-0025;sub-0033;sub-0034;sub-0035;sub-0039;sub-0040;sub-0060;sub-0068;sub-0071;sub-0073;sub-0077;sub-0081;sub-0082;sub-0086;sub-0089;sub-0103;sub-0107;sub-0108
9,5,A_raw_lr,lr_en,89,22,0.6705882352941177,0.8762015858036619,0.221884762320174,0.723529411764706,"{""model__C"": 0.1, ""model__l1_ratio"": 0.5}",sub-0005;sub-0007;sub-0008;sub-0009;sub-0013;sub-0014;sub-0015;sub-0019;sub-0032;sub-0037;sub-0041;sub-0049;sub-0070;sub-0084;sub-0088;sub-0097;sub-0098;sub-0099;sub-0101;sub-0105;sub-0106;sub-0112
9,1,A_raw_lr,random_forest,88,23,0.7401960784313726,0.8985004041164122,0.1692141304347826,0.6372549019607843,"{""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0023;sub-0028;sub-0030;sub-0042;sub-0043;sub-0048;sub-0050;sub-0051;sub-0054;sub-0056;sub-0058;sub-0064;sub-0066;sub-0072;sub-0079;sub-0080;sub-0091;sub-0092;sub-0100;sub-0102;sub-0104;sub-0113;sub-0115
9,2,A_raw_lr,random_forest,89,22,0.4479166666666667,0.7663252868240291,0.2925148255250219,0.4166666666666666,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",sub-0002;sub-0003;sub-0004;sub-0010;sub-0011;sub-0018;sub-0026;sub-0029;sub-0044;sub-0046;sub-0053;sub-0062;sub-0067;sub-0074;sub-0075;sub-0078;sub-0094;sub-0095;sub-0096;sub-0109;sub-0111;sub-0114
9,3,A_raw_lr,random_forest,89,22,0.8411764705882352,0.954030888373449,0.1298359053367292,0.6411764705882352,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 200}",sub-0006;sub-0012;sub-0016;sub-0020;sub-0021;sub-0027;sub-0031;sub-0036;sub-0038;sub-0045;sub-0047;sub-0052;sub-0055;sub-0059;sub-0061;sub-0069;sub-0076;sub-0085;sub-0087;sub-0090;sub-0093;sub-0110
9,4,A_raw_lr,random_forest,89,22,0.8705882352941177,0.966501106493822,0.1672922690526871,0.8529411764705883,"{""model__max_depth"": 3, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",sub-0001;sub-0017;sub-0022;sub-0024;sub-0025;sub-0033;sub-0034;sub-0035;sub-0039;sub-0040;sub-0060;sub-0068;sub-0071;sub-0073;sub-0077;sub-0081;sub-0082;sub-0086;sub-0089;sub-0103;sub-0107;sub-0108
